;ID PDC local;Statut du Point de charge;Arrondissement;ID Station local;ID Station itinerance;Nom station;Code INSEE commune;Type implantation;Nombre point de recharge;Date mise e  jour;Conditions dacces;Adresse station;Coordonnees geographiques;Gratuite;Paiement e  lacte;Paiement CB;Paiement autres;Reservation;Observations;SIREN amenageur;Contact amenageur;Nom amenageur;Nom operateur;Contact operateur;Telephone operateur;Nom enseigne;Tarification;ID PDC itinerance;Date mise en service;Accessibilite PMR;Restriction gabarit;Stationnement 2 roues;Puissance max KW;Prise type EF;Prise type 2;Prise type Combo CCS;Prise type Chademo;Prise type Autre;Prise type 3;Numero point livraison electricite;Horaires;Raccordement
880;FR*V75*EPX17*07*4;En service;17e Arrondissement;FR*V75*PPX17*07;FRV75PPX1707;Paris | Rue Marguerite Long 11;75117.0;Voirie;6;23/09/2021;Acces libre;11 Rue Marguerite Long 75017 Paris;48.8914,2.304;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX17074;07/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7567583114372.0;24-juil;Direct
881;FR*V75*EPX16*19*2;En service;16e Arrondissement;FR*V75*PPX16*19;FRV75PPX1619;Paris | Avenue Marceau 1;75116.0;Voirie;5;12/04/2022;Acces libre;1 Avenue Marceau 75016 Paris;48.8655,2.2996;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX16192;07/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7467438394460.0;24-juil;Direct
882;FR*V75*EPX17*08*1;En service;17e Arrondissement;FR*V75*PPX17*08;FRV75PPX1708;Paris | Rue Legendre 126;75117.0;Voirie;5;12/04/2022;Acces libre;126 Rue Legendre 75017 Paris;48.8888,2.3222;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX17081;03/02/2022;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7553690206222.0;24-juil;Direct
883;FR*V75*EPX19*09*3;En service;19e Arrondissement;FR*V75*PPX19*09;FRV75PPX1909;Paris | Rue de Botzaris 16;75119.0;Voirie;6;23/09/2021;Acces libre;16 Rue de Botzaris 75019 Paris;48.8769,2.3812;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX19093;14/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7288567186512.0;24-juil;Direct
884;FR*V75*EPX19*09*6;En service;19e Arrondissement;FR*V75*PPX19*09;FRV75PPX1909;Paris | Rue de Botzaris 16;75119.0;Voirie;6;23/09/2021;Acces libre;16 Rue de Botzaris 75019 Paris;48.8769,2.3812;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX19096;14/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7288567186512.0;24-juil;Direct
885;FR*V75*EPX20*12*3;En service;20e Arrondissement;FR*V75*PPX20*12;FRV75PPX2012;Paris | Boulevard de Charonne 52;75120.0;Voirie;6;15/12/2021;Acces libre;52 Boulevard de Charonne 75020 Paris;48.8519,2.3982;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX20123;29/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7204196709059.0;24-juil;Direct
886;FR*V75*EPX20*13*4;En service;20e Arrondissement;FR*V75*PPX20*13;FRV75PPX2013;Paris | Rue Frederic Loliee 5;75120.0;Voirie;6;23/09/2021;Acces libre;5 Rue Frederic Loliee 75020 Paris;48.8495,2.4062;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX20134;29/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7282054885533.0;24-juil;Direct
887;FR*V75*EPX03*06*4;En service;Paris centre;FR*V75*PPX03*06;FRV75PPX0306;Paris | Rue de Turenne 98;75103.0;Voirie;5;23/09/2021;Acces libre;98 Rue de Turenne 75003 Paris;48.86235,2.3648512;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX03064;12/10/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7124023077710.0;24-juil;Direct
888;FR*V75*EPX06*08*6;En service;06e Arrondissement;FR*V75*PPX06*08;FRV75PPX0608;Paris | Rue Peguy 2;75106.0;Voirie;6;23/09/2021;Acces libre;2 Rue Peguy 75006 Paris;48.843006,2.3280363;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX06086;16/11/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7338350123689.0;24-juil;Direct
889;FR*V75*EPX05*11*2;En service;05e Arrondissement;FR*V75*PPX05*11;FRV75PPX0511;Paris | Rue Monge 112;75105.0;Voirie;6;23/09/2021;Acces libre;112 Rue Monge 75005 Paris;48.839275,2.3507414;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX05112;29/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7397973856232.0;24-juil;Direct
890;FR*V75*EPX05*11*3;En service;05e Arrondissement;FR*V75*PPX05*11;FRV75PPX0511;Paris | Rue Monge 112;75105.0;Voirie;6;23/09/2021;Acces libre;112 Rue Monge 75005 Paris;48.839275,2.3507414;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX05113;29/09/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7397973856232.0;24-juil;Direct
891;FR*V75*EPX05*11*6;En service;05e Arrondissement;FR*V75*PPX05*11;FRV75PPX0511;Paris | Rue Monge 112;75105.0;Voirie;6;23/09/2021;Acces libre;112 Rue Monge 75005 Paris;48.839275,2.3507414;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX05116;29/09/2021;Reserve PMR;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7397973856232.0;24-juil;Direct
892;FR*V75*EPX07*15*4;En service;07e Arrondissement;FR*V75*PPX07*15;FRV75PPX0715;Paris | Boulevard des Invalides  21;75107.0;Voirie;6;23/09/2021;Acces libre;21 Boulevard des Invalides 75007 Paris;48.85582,2.3152447;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX07154;14/12/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7347033191632.0;24-juil;Direct
893;FR*V75*EPX07*16*2;En service;07e Arrondissement;FR*V75*PPX07*16;FRV75PPX0716;Paris | Rue jean Nicot 10;75107.0;Voirie;4;23/09/2021;Acces libre;10 Rue jean Nicot 75007 Paris;48.86113,2.3069868;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX07162;19/10/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7419826238080.0;24-juil;Direct
894;FR*V75*EPX08*18*1;En service;08e Arrondissement;FR*V75*PPX08*18;FRV75PPX0818;Paris | boulevard Malesherbes 7;75108.0;Voirie;6;23/09/2021;Acces libre;7 boulevard Malesherbes 75008 Paris;48.8706,2.3226488;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX08181;26/10/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7583502073418.0;24-juil;Direct
895;FR*V75*EPX08*17*4;En service;08e Arrondissement;FR*V75*PPX08*17;FRV75PPX0817;Paris | Avenue Matignon 2;75108.0;Voirie;6;23/09/2021;Acces libre;2 Avenue Matignon 75008 Paris;48.87006,2.312597;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX08174;19/10/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7453400767675.0;24-juil;Direct
896;FR*V75*EPX08*21*1;En service;08e Arrondissement;FR*V75*PPX08*21;FRV75PPX0821;Paris | Rue Tronchet 19;75108.0;Voirie;6;23/09/2021;Acces libre;19 Rue Tronchet 75008 Paris;48.87236,2.326167;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX08211;26/10/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7564544041520.0;24-juil;Direct
897;FR*V75*EPX09*10*2;En service;09e Arrondissement;FR*V75*PPX09*10;FRV75PPX0910;Paris | boulevard Haussmann 6;75109.0;Voirie;5;23/09/2021;Acces libre;6 boulevard Haussmann 75009 Paris;48.87232,2.338776;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX09102;26/10/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7149927565169.0;24-juil;Direct
898;FR*V75*EPX11*15*2;En service;11e Arrondissement;FR*V75*PPX11*15;FRV75PPX1115;Paris | Avenue Ledru Rollin 104;75111.0;Voirie;5;23/09/2021;Acces libre;104 Avenue Ledru Rollin 75011 Paris;48.85189,2.376434;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX11152;16/11/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7281186578797.0;24-juil;Direct
899;FR*V75*EPX11*15*5;En service;11e Arrondissement;FR*V75*PPX11*15;FRV75PPX1115;Paris | Avenue Ledru Rollin 104;75111.0;Voirie;5;23/09/2021;Acces libre;104 Avenue Ledru Rollin 75011 Paris;48.85189,2.376434;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX11155;16/11/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7281186578797.0;24-juil;Direct
900;FR*V75*EPX12*11*5;En service;12e Arrondissement;FR*V75*PPX12*11;FRV75PPX1211;Paris | Rue Antoine-Julien Henard 3;75112.0;Voirie;6;27/10/2021;Acces libre;3 Rue Henard 75012 Paris;48.84154,2.389211;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX12115;26/10/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7299565739556.0;24-juil;Direct
901;FR*V75*EPX12*15*3;En service;12e Arrondissement;FR*V75*PPX12*15;FRV75PPX1215;Paris | Rue Claude Decaen 26;75112.0;Voirie;7;23/09/2021;Acces libre;26 Rue Claude Decaen 75012 Paris;48.83519,2.4002905;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX12153;12/10/2021;Non accessible;aucune restriction;FALSE;3.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7299276303744.0;24-juil;Direct
902;FR*V75*EPX11*17*3;En service;11e Arrondissement;FR*V75*PPX11*17;FRV75PPX1117;Paris | Boulevard Richard Lenoir 110;75111.0;Voirie;6;20/05/2022;Acces libre;110 Boulevard Richard Lenoir 75011 Paris;48.864063,2.3713984;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX11173;23/11/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7286251701987.0;24-juil;Direct
903;FR*V75*EPX12*18*5;En service;12e Arrondissement;FR*V75*PPX12*18;FRV75PPX1218;Paris | boulevard de Bercy 5;75112.0;Voirie;7;23/09/2021;Acces libre;5 boulevard de Bercy 75012 Paris;48.84036,2.378739;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX12185;12/10/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7262662699376.0;24-juil;Direct
904;FR*V75*EPX13*16*4;En service;13e Arrondissement;FR*V75*PPX13*16;FRV75PPX1316;Paris | Rue de Tolbiac 147;75113.0;Voirie;6;03/11/2021;Acces libre;145 Rue de Tolbiac 75013 Paris;48.826084,2.358049;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX13164;03/11/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7339218430546.0;24-juil;Direct
905;FR*V75*EPX13*18*1;En service;13e Arrondissement;FR*V75*PPX13*18;FRV75PPX1318;Paris | boulevard Vincent Auriol 143;75113.0;Voirie;6;23/09/2021;Acces libre;143 boulevard Vincent Auriol 75013 Paris;48.832825,2.36241;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX13181;26/10/2021;Non accessible;aucune restriction;FALSE;3.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7361070818113.0;24-juil;Direct
906;FR*V75*EPX13*18*4;En service;13e Arrondissement;FR*V75*PPX13*18;FRV75PPX1318;Paris | boulevard Vincent Auriol 143;75113.0;Voirie;6;23/09/2021;Acces libre;143 boulevard Vincent Auriol 75013 Paris;48.832825,2.36241;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX13184;26/10/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7361070818113.0;24-juil;Direct
907;FR*V75*EPX14*11*2;En service;14e Arrondissement;FR*V75*PPX14*11;FRV75PPX1411;Paris | Avenue Jean Moulin 34;75114.0;Voirie;6;23/09/2021;Acces libre;34 Avenue Jean Moulin 75014 Paris;48.82668,2.3237355;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX14112;19/10/2021;Non accessible;aucune restriction;FALSE;3.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7334298024453.0;24-juil;Direct
908;FR*V75*EPX14*14*2;En service;14e Arrondissement;FR*V75*PPX14*14;FRV75PPX1414;Paris | Avenue de la Porte de Montrouge 8;75114.0;Voirie;6;23/09/2021;Acces libre;8 Avenue de la Porte de Montrouge 75014 Paris;48.82306,2.322823;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX14142;26/10/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7349348676501.0;24-juil;Direct
909;FR*V75*EPX15*29*3;En service;15e Arrondissement;FR*V75*PPX15*29;FRV75PPX1529;Paris | Avenue de Suffren 78;75115.0;Voirie;5;23/09/2021;Acces libre;78 Avenue de Suffren 75015 Paris;48.851833,2.2997985;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX15293;03/11/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7414471679418.0;24-juil;Direct
910;FR*V75*EPX15*31*5;En service;15e Arrondissement;FR*V75*PPX15*31;FRV75PPX1531;Paris | Rue Sebastien Mercier 44;75115.0;Voirie;6;23/09/2021;Acces libre;44 Rue Sebastien Mercier 75015 Paris;48.84391,2.279693;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX15315;03/11/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7427496280840.0;24-juil;Direct
911;FR*V75*EPX15*33*2;En service;15e Arrondissement;FR*V75*PPX15*33;FRV75PPX1533;Paris | Rue de Vouille 47;75115.0;Voirie;4;23/09/2021;Acces libre;47 Rue de Vouille 75015 Paris;48.83389,2.3081343;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX15332;09/11/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7480318278614.0;24-juil;Direct
912;FR*V75*EPX16*22*6;En service;16e Arrondissement;FR*V75*PPX16*22;FRV75PPX1622;Paris | Avenue Victor Hugo 60;75116.0;Voirie;6;23/09/2021;Acces libre;60 Avenue Victor Hugo 75016 Paris;48.870342,2.286851;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX16226;16/11/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7434008582654.0;24-juil;Direct
913;FR*V75*EPX16*24*1;En service;16e Arrondissement;FR*V75*PPX16*24;FRV75PPX1624;Paris | Avenue Raymond Poincare 51;75116.0;Voirie;6;23/09/2021;Acces libre;51 Avenue Raymond Poincare 75016 Paris;48.86697,2.2858796;FALSE;TRUE;TRUE;TRUE;FALSE;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib|Plus dinformation - https://belib.paris.fr;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib;https://belib.paris;FRV75EPX16241;09/11/2021;Non accessible;aucune restriction;FALSE;7.0;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;7466135934174.0;24-juil;Direct
